Equipment,Substation Name,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
42734697,BUTTE SUB,24,T,TXFR,,,,,left_only
41184033,CHRISTIE SUB,14,T,TXFR,,,,,left_only
40989612,COBURN SUB,14,T,TXFR,,,,,left_only
42686386,CONTRA COSTA SUB,24,T,TXFR,,,,,left_only
42686875,CORTINA SUB,14,T,TXFR,,,,,left_only
40989631,EAGLE ROCK SUB,24,T,TXFR,,,,,left_only
42692025,GATES SUB,14,T,TXFR,,,,,left_only
40989656,GOLD HILL SUB,24,T,TXFR,,,,,left_only
42626324,HENRIETTA SUB,14,T,TXFR,,,,,left_only
44611881,KASSON SUB,14,T,TXFR,,,,,left_only
40989714,MENDOCINO SUB,34,T,TXFR,,,,,left_only
42695718,MENDOTA SUB,24,T,TXFR,,,,,left_only
40989681,NEW KEARNEY SUB,24,T,TXFR,,,,,left_only
42710844,PLACER SUB,14,T,TXFR,,,,,left_only
40989524,SOBRANTE SUB,14,T,TXFR,,,,,left_only
40989800,VALLEY SPRINGS SUB,24,T,TXFR,,,,,left_only
42735593,ARCO SUB,14,T,TXFR,,,,,left_only
42735586,ARCO SUB,14,T,TXFR,,,,,left_only
43144171,ARCO SUB,14,T,TXFR,,,,,left_only
42735592,ARCO SUB,24,T,TXFR,,,,,left_only
43144172,ARCO SUB,14,T,TXFR,,,,,left_only
42735589,ARCO SUB,24,T,TXFR,,,,,left_only
43144170,ARCO SUB,14,T,TXFR,,,,,left_only
41014631,ATLANTIC SUB,23,T,TXFR,,,,,left_only
41014619,ATLANTIC SUB,53,T,TXFR,,,,,left_only
41012527,ATLANTIC SUB,23,T,TXFR,,,,,left_only
42704633,ATLANTIC SUB,14,T,TXFR,,,,,left_only
42704631,ATLANTIC SUB,24,T,TXFR,,,,,left_only
41015282,BAIR SUB,33,T,TXFR,,,,,left_only
41014946,BAIR SUB,33,T,TXFR,,,,,left_only
41014947,BAIR SUB,33,T,TXFR,,,,,left_only
42707082,BELLOTA SUB,14,T,TXFR,,,,,left_only
42630400,BELLOTA SUB,14,T,TXFR,,,,,left_only
41234815,BORDEN SUB,44,T,TXFR,,,,,left_only
41210005,BORDEN SUB,14,T,TXFR,,,,,left_only
42753803,BRIDGEVILLE SUB,13,T,TXFR,,,,,left_only
42753756,BRIDGEVILLE SUB,13,T,TXFR,,,,,left_only
42753802,BRIDGEVILLE SUB,13,T,TXFR,,,,,left_only
42753804,BRIDGEVILLE SUB,43,T,TXFR,,,,,left_only
42641306,BRIGHTON SUB,14,T,TXFR,,,,,left_only
41209640,BRIGHTON SUB,44,T,TXFR,,,,,left_only
45488239,BUCKS CREEK PH,13,T,TXFR,,,,,left_only
44145401,BUTTE SUB,13,T,TXFR,,,,,left_only
41305331,BUTTE SUB,13,T,TXFR,,,,,left_only
41305330,BUTTE SUB,13,T,TXFR,,,,,left_only
41304932,BUTTE SUB,23,T,TXFR,,,,,left_only
41012681,CARIBOU PH #2,23,T,TXFR,,,,,left_only
41012053,CARIBOU PH #2,43,T,TXFR,,,,,left_only
41012054,CARIBOU PH #2,23,T,TXFR,,,,,left_only
45278026,CASCADE SUB,14,T,TXFR,,,,,left_only
42693062,CHRISTIE SUB,13,T,TXFR,,,,,left_only
42693051,CHRISTIE SUB,13,T,TXFR,,,,,left_only
42693059,CHRISTIE SUB,13,T,TXFR,,,,,left_only
42693054,CHRISTIE SUB,13,T,TXFR,,,,,left_only
44414360,CHRISTIE SUB,14,T,TXFR,,,,,left_only
41012778,COBURN SUB,13,T,TXFR,,,,,left_only
41012780,COBURN SUB,13,T,TXFR,,,,,left_only
41014672,COBURN SUB,13,T,TXFR,,,,,left_only
41012775,COBURN SUB,23,T,TXFR,,,,,left_only
41012777,COBURN SUB,23,T,TXFR,,,,,left_only
41012776,COBURN SUB,23,T,TXFR,,,,,left_only
41358360,COLGATE PH,13,T,TXFR,,,,,left_only
41358358,COLGATE PH,13,T,TXFR,,,,,left_only
41358359,COLGATE PH,13,T,TXFR,,,,,left_only
41335023,COLGATE PH,13,T,TXFR,,,,,left_only
42717692,CONTRA COSTA SUB,13,T,TXFR,,,,,left_only
42717682,CONTRA COSTA SUB,13,T,TXFR,,,,,left_only
42717638,CONTRA COSTA SUB,13,T,TXFR,,,,,left_only
42717686,CONTRA COSTA SUB,13,T,TXFR,,,,,left_only
41015172,CONTRA COSTA SUB,33,T,TXFR,,,,,left_only
41015169,CONTRA COSTA SUB,33,T,TXFR,,,,,left_only
41015171,CONTRA COSTA SUB,33,T,TXFR,,,,,left_only
41368659,CONTRA COSTA SUB,13,T,TXFR,,,,,left_only
41368660,CONTRA COSTA SUB,13,T,TXFR,,,,,left_only
41368661,CONTRA COSTA SUB,13,T,TXFR,,,,,left_only
41368658,CONTRA COSTA SUB,13,T,TXFR,,,,,left_only
42748559,COOLEY LANDING SUB,14,T,TXFR,,,,,left_only
44726981,COOLEY LANDING SUB,14,T,TXFR,,,,,left_only
42833270,CORCORAN SUB,13,T,TXFR,,,,,left_only
42833268,CORCORAN SUB,13,T,TXFR,,,,,left_only
42833267,CORCORAN SUB,13,T,TXFR,,,,,left_only
42833269,CORCORAN SUB,13,T,TXFR,,,,,left_only
43195560,CORTINA SUB,24,T,TXFR,,,,,left_only
41012836,CORTINA SUB,23,T,TXFR,,,,,left_only
41015250,CORTINA SUB,23,T,TXFR,,,,,left_only
41015249,CORTINA SUB,23,T,TXFR,,,,,left_only
41339637,CORTINA SUB,44,T,TXFR,,,,,left_only
41202294,COTTONWOOD SUB,14,T,TXFR,,,,,left_only
42674100,COTTONWOOD SUB,14,T,TXFR,,,,,left_only
41191641,COTTONWOOD SUB,44,T,TXFR,,,,,left_only
41191643,COTTONWOOD SUB,14,T,TXFR,,,,,left_only
41191642,COTTONWOOD SUB,14,T,TXFR,,,,,left_only
41191644,COTTONWOOD SUB,14,T,TXFR,,,,,left_only
45565002,COTTONWOOD SUB,14,T,TXFR,,,,,left_only
41335703,DEL MONTE SUB,14,T,TXFR,,,,,left_only
42566567,DEL MONTE SUB,24,T,TXFR,,,,,left_only
41015303,DIVIDE SUB,23,T,TXFR,,,,,left_only
41015309,DIVIDE SUB,23,T,TXFR,,,,,left_only
41015307,DIVIDE SUB,23,T,TXFR,,,,,left_only
41012901,DIVIDE SUB,23,T,TXFR,,,,,left_only
41015308,DIVIDE SUB,23,T,TXFR,,,,,left_only
41015301,DIVIDE SUB,23,T,TXFR,,,,,left_only
41013698,DRUM 1 & 2 PH,33,T,TXFR,,,,,left_only
41013699,DRUM 1 & 2 PH,23,T,TXFR,,,,,left_only
41012113,EAGLE ROCK SUB,43,T,TXFR,,,,,left_only
41012114,EAGLE ROCK SUB,43,T,TXFR,,,,,left_only
41012115,EAGLE ROCK SUB,43,T,TXFR,,,,,left_only
41014462,EAGLE ROCK SUB,43,T,TXFR,,,,,left_only
43601770,EAST NICOLAUS SUB,14,T,TXFR,,,,,left_only
43180520,EAST NICOLAUS SUB,14,T,TXFR,,,,,left_only
42703629,EASTSHORE SUB,14,T,TXFR,,,,,left_only
42563831,EASTSHORE SUB,24,T,TXFR,,,,,left_only
41012958,EVERGREEN SUB,33,T,TXFR,,,,,left_only
41012956,EVERGREEN SUB,33,T,TXFR,,,,,left_only
41012959,EVERGREEN SUB,33,T,TXFR,,,,,left_only
41012957,EVERGREEN SUB,33,T,TXFR,,,,,left_only
44424731,EXCHEQUER PH,14,T,TXFR,,,,,left_only
41013253,FULTON SUB,14,T,TXFR,,,,,left_only
41013254,FULTON SUB,14,T,TXFR,,,,,left_only
41013004,FULTON SUB,24,T,TXFR,,,,,left_only
41014463,FULTON SUB,24,T,TXFR,,,,,left_only
41013003,FULTON SUB,24,T,TXFR,,,,,left_only
41013005,FULTON SUB,24,T,TXFR,,,,,left_only
41012443,FULTON SUB,14,T,TXFR,,,,,left_only
42691204,GATES SUB,14,T,TXFR,,,,,left_only
42691208,GATES SUB,14,T,TXFR,,,,,left_only
42691207,GATES SUB,14,T,TXFR,,,,,left_only
42691209,GATES SUB,14,T,TXFR,,,,,left_only
45310346,GATES SUB,24,T,TXFR,,,,,left_only
44896942,GATES SUB,14,T,TXFR,,,,,left_only
44896943,GATES SUB,14,T,TXFR,,,,,left_only
44896944,GATES SUB,14,T,TXFR,,,,,left_only
45310347,GATES SUB,24,T,TXFR,,,,,left_only
45310350,GATES SUB,24,T,TXFR,,,,,left_only
41158732,GATES SUB,14,T,TXFR,,,,,left_only
45021875,GLENN SUB,14,T,TXFR,,,,,left_only
41013488,GLENN SUB,14,T,TXFR,,,,,left_only
42707423,GOLD HILL SUB,14,T,TXFR,,,,,left_only
41013053,GOLD HILL SUB,34,T,TXFR,,,,,left_only
41012162,GOLD HILL SUB,34,T,TXFR,,,,,left_only
41164927,GOLD HILL SUB,24,T,TXFR,,,,,left_only
41012624,GOLD HILL SUB,24,T,TXFR,,,,,left_only
41013075,GREEN VALLEY SUB,33,T,TXFR,,,,,left_only
41013076,GREEN VALLEY SUB,33,T,TXFR,,,,,left_only
41014472,GREEN VALLEY SUB,33,T,TXFR,,,,,left_only
41158252,HAAS PH,44,T,TXFR,,,,,left_only
41158251,HAAS PH,44,T,TXFR,,,,,left_only
41158253,HAAS PH,44,T,TXFR,,,,,left_only
41158254,HAAS PH,44,T,TXFR,,,,,left_only
45591712,HELM SUB,14,T,TXFR,,,,,left_only
43688195,HENRIETTA SUB,14,T,TXFR,,,,,left_only
42615239,HENRIETTA SUB,14,T,TXFR,,,,,left_only
42626322,HENRIETTA SUB,23,T,TXFR,,,,,left_only
42626323,HENRIETTA SUB,13,T,TXFR,,,,,left_only
42626321,HENRIETTA SUB,13,T,TXFR,,,,,left_only
42626320,HENRIETTA SUB,23,T,TXFR,,,,,left_only
41218569,HERDLYN SUB,13,T,TXFR,,,,,left_only
41367945,HERDLYN SUB,13,T,TXFR,,,,,left_only
41014907,HERDLYN SUB,23,T,TXFR,,,,,left_only
41014908,HERDLYN SUB,23,T,TXFR,,,,,left_only
43146314,HERNDON SUB,14,T,TXFR,,,,,left_only
41012784,HERNDON SUB,14,T,TXFR,,,,,left_only
41363439,HERNDON SUB,24,T,TXFR,,,,,left_only
41013152,HOPLAND SUB,43,T,TXFR,,,,,left_only
42836055,HUMBOLDT SUB,14,T,TXFR,,,,,left_only
42748982,HUMBOLDT SUB,14,T,TXFR,,,,,left_only
41367946,IGNACIO SUB,14,T,TXFR,,,,,left_only
43198412,IGNACIO SUB,14,T,TXFR,,,,,left_only
41012304,IGNACIO SUB,24,T,TXFR,,,,,left_only
41014482,IGNACIO SUB,24,T,TXFR,,,,,left_only
41012309,IGNACIO SUB,24,T,TXFR,,,,,left_only
41012303,IGNACIO SUB,24,T,TXFR,,,,,left_only
41160285,IGNACIO SUB,24,T,TXFR,,,,,left_only
41345207,JEFFERSON SUB,14,T,TXFR,,,,,left_only
42630904,JEFFERSON SUB,14,T,TXFR,,,,,left_only
44761997,KASSON SUB,13,T,TXFR,,,,,left_only
44761995,KASSON SUB,13,T,TXFR,,,,,left_only
44761979,KASSON SUB,13,T,TXFR,,,,,left_only
44761989,KASSON SUB,13,T,TXFR,,,,,left_only
42645052,KERN PP,14,T,TXFR,,,,,left_only
42627132,KERN PP,14,T,TXFR,,,,,left_only
42742998,KERN PP,44,T,TXFR,,,,,left_only
41359886,KERN PP,24,T,TXFR,,,,,left_only
41210098,KERN PP,24,T,TXFR,,,,,left_only
41158196,KINGSBURG SUB,13,T,TXFR,,,,,left_only
41158197,KINGSBURG SUB,13,T,TXFR,,,,,left_only
41158194,KINGSBURG SUB,13,T,TXFR,,,,,left_only
41158195,KINGSBURG SUB,13,T,TXFR,,,,,left_only
43139167,LAKEVILLE SUB,14,T,TXFR,,,,,left_only
41209234,LAKEVILLE SUB,24,T,TXFR,,,,,left_only
41013083,LAKEVILLE SUB,14,T,TXFR,,,,,left_only
41177215,LAKEVILLE SUB,14,T,TXFR,,,,,left_only
41013261,LAS POSITAS SUB,13,T,TXFR,,,,,left_only
41014819,LAS POSITAS SUB,13,T,TXFR,,,,,left_only
41014820,LAS POSITAS SUB,13,T,TXFR,,,,,left_only
41013304,LOCKEFORD SUB,33,T,TXFR,,,,,left_only
41013305,LOCKEFORD SUB,33,T,TXFR,,,,,left_only
41013297,LOCKEFORD SUB,33,T,TXFR,,,,,left_only
41014713,LOCKEFORD SUB,33,T,TXFR,,,,,left_only
42677602,LOCKEFORD SUB,14,T,TXFR,,,,,left_only
41186539,LOCKEFORD SUB,24,T,TXFR,,,,,left_only
42691424,LOS BANOS SUB,14,T,TXFR,,,,,left_only
41239449,LOS BANOS SUB,24,T,TXFR,,,,,left_only
41239450,LOS BANOS SUB,14,T,TXFR,,,,,left_only
41183543,LOS BANOS SUB,14,T,TXFR,,,,,left_only
42624468,LOS BANOS SUB,14,T,TXFR,,,,,left_only
42624466,LOS BANOS SUB,14,T,TXFR,,,,,left_only
42624467,LOS BANOS SUB,14,T,TXFR,,,,,left_only
42624470,LOS BANOS SUB,24,T,TXFR,,,,,left_only
41165881,LOS ESTEROS SUB,14,T,TXFR,,,,,left_only
41165882,LOS ESTEROS SUB,14,T,TXFR,,,,,left_only
44336461,MANTECA SUB,14,T,TXFR,,,,,left_only
44336499,MANTECA SUB,14,T,TXFR,,,,,left_only
41013386,MCCALL SUB,24,T,TXFR,,,,,left_only
41013387,MCCALL SUB,24,T,TXFR,,,,,left_only
41014718,MCCALL SUB,24,T,TXFR,,,,,left_only
42613060,MCCALL SUB,14,T,TXFR,,,,,left_only
41013437,MCCALL SUB,14,T,TXFR,,,,,left_only
41013416,MENDOCINO SUB,33,T,TXFR,,,,,left_only
41013415,MENDOCINO SUB,33,T,TXFR,,,,,left_only
41013413,MENDOCINO SUB,33,T,TXFR,,,,,left_only
41013412,MENDOCINO SUB,33,T,TXFR,,,,,left_only
41221119,MENDOCINO SUB,14,T,TXFR,,,,,left_only
44604228,MENDOTA SUB,43,T,TXFR,,,,,left_only
42695721,MENDOTA SUB,23,T,TXFR,,,,,left_only
42695722,MENDOTA SUB,23,T,TXFR,,,,,left_only
42695720,MENDOTA SUB,23,T,TXFR,,,,,left_only
41011991,MERCED SUB,43,T,TXFR,,,,,left_only
41011988,MERCED SUB,13,T,TXFR,,,,,left_only
41011990,MERCED SUB,13,T,TXFR,,,,,left_only
41011989,MERCED SUB,13,T,TXFR,,,,,left_only
41352963,MESA SUB,14,T,TXFR,,,,,left_only
41369336,MESA SUB,24,T,TXFR,,,,,left_only
41179422,METCALF SUB,14,T,TXFR,,,,,left_only
41179423,METCALF SUB,14,T,TXFR,,,,,left_only
41179424,METCALF SUB,24,T,TXFR,,,,,left_only
42743966,METCALF SUB,24,T,TXFR,,,,,left_only
42698791,METCALF SUB,14,T,TXFR,,,,,left_only
42743965,METCALF SUB,14,T,TXFR,,,,,left_only
42743964,METCALF SUB,14,T,TXFR,,,,,left_only
42743963,METCALF SUB,14,T,TXFR,,,,,left_only
41013444,METCALF SUB,24,T,TXFR,,,,,left_only
41013443,METCALF SUB,24,T,TXFR,,,,,left_only
43699065,METCALF SUB,14,T,TXFR,,,,,left_only
43689813,METCALF SUB,14,T,TXFR,,,,,left_only
43689812,METCALF SUB,14,T,TXFR,,,,,left_only
43222873,METCALF SUB,14,T,TXFR,,,,,left_only
41177631,METCALF SUB,14,T,TXFR,,,,,left_only
43689810,METCALF SUB,14,T,TXFR,,,,,left_only
43689809,METCALF SUB,24,T,TXFR,,,,,left_only
41177629,METCALF SUB,14,T,TXFR,,,,,left_only
41177628,METCALF SUB,14,T,TXFR,,,,,left_only
41177630,METCALF SUB,14,T,TXFR,,,,,left_only
41013442,METCALF SUB,44,T,TXFR,,,,,left_only
42724274,MIDWAY SUB,14,T,TXFR,,,,,left_only
42630915,MIDWAY SUB,14,T,TXFR,,,,,left_only
41335133,MIDWAY SUB,14,T,TXFR,,,,,left_only
41158721,MIDWAY SUB,14,T,TXFR,,,,,left_only
43600226,MIDWAY SUB,14,T,TXFR,,,,,left_only
41170888,MIDWAY SUB,14,T,TXFR,,,,,left_only
44219531,MIDWAY SUB,14,T,TXFR,,,,,left_only
41158723,MIDWAY SUB,14,T,TXFR,,,,,left_only
41212520,MIDWAY SUB,14,T,TXFR,,,,,left_only
41166988,MIDWAY SUB,14,T,TXFR,,,,,left_only
41166989,MIDWAY SUB,14,T,TXFR,,,,,left_only
41012729,MIDWAY SUB,44,T,TXFR,,,,,left_only
41012732,MIDWAY SUB,44,T,TXFR,,,,,left_only
41012716,MIDWAY SUB,44,T,TXFR,,,,,left_only
41188556,MILLBRAE SUB,13,T,TXFR,,,,,left_only
41188557,MILLBRAE SUB,13,T,TXFR,,,,,left_only
41188555,MILLBRAE SUB,13,T,TXFR,,,,,left_only
41188558,MILLBRAE SUB,13,T,TXFR,,,,,left_only
44690580,MONTA VISTA SUB,14,T,TXFR,,,,,left_only
42625019,MONTA VISTA SUB,14,T,TXFR,,,,,left_only
41334061,MONTA VISTA SUB,24,T,TXFR,,,,,left_only
41012416,MONTA VISTA SUB,54,T,TXFR,,,,,left_only
42625354,MONTA VISTA SUB,14,T,TXFR,,,,,left_only
41014123,MORAGA SUB,14,T,TXFR,,,,,left_only
41223566,MORAGA SUB,24,T,TXFR,,,,,left_only
41223564,MORAGA SUB,24,T,TXFR,,,,,left_only
41223565,MORAGA SUB,14,T,TXFR,,,,,left_only
44170393,MORAGA SUB,24,T,TXFR,,,,,left_only
42756450,MORAGA SUB,24,T,TXFR,,,,,left_only
41012998,MORRO BAY SW STA,24,T,TXFR,,,,,left_only
41012265,MORRO BAY SW STA,14,T,TXFR,,,,,left_only
41013524,MORRO BAY SW STA,24,T,TXFR,,,,,left_only
41012266,MORRO BAY SW STA,34,T,TXFR,,,,,left_only
43207714,MOSS LANDING PP,14,T,TXFR,,,,,left_only
43197688,MOSS LANDING PP,14,T,TXFR,,,,,left_only
41013632,MOSS LANDING PP,14,T,TXFR,,,,,left_only
41013162,MOSS LANDING PP,14,T,TXFR,,,,,left_only
41014137,MOSS LANDING PP,24,T,TXFR,,,,,left_only
41013557,MOSS LANDING PP,44,T,TXFR,,,,,left_only
41013558,MOSS LANDING PP,44,T,TXFR,,,,,left_only
41013560,MOSS LANDING PP,44,T,TXFR,,,,,left_only
41012340,NEW KEARNEY SUB,34,T,TXFR,,,,,left_only
41013202,NEW KEARNEY SUB,24,T,TXFR,,,,,left_only
41364059,NEW KEARNEY SUB,14,T,TXFR,,,,,left_only
43221326,NEW KEARNEY SUB,14,T,TXFR,,,,,left_only
41015056,NEWARK SUB,33,T,TXFR,,,,,left_only
41015057,NEWARK SUB,33,T,TXFR,,,,,left_only
41015068,NEWARK SUB,33,T,TXFR,,,,,left_only
41015061,NEWARK SUB,24,T,TXFR,,,,,left_only
41015075,NEWARK SUB,24,T,TXFR,,,,,left_only
41015074,NEWARK SUB,24,T,TXFR,,,,,left_only
41015073,NEWARK SUB,24,T,TXFR,,,,,left_only
41015076,NEWARK SUB,14,T,TXFR,,,,,left_only
41015064,NEWARK SUB,54,T,TXFR,,,,,left_only
41015062,NEWARK SUB,24,T,TXFR,,,,,left_only
41305398,NEWARK SUB,14,T,TXFR,,,,,left_only
44847864,ORO LOMA SUB,14,T,TXFR,,,,,left_only
44712576,ORO LOMA SUB,14,T,TXFR,,,,,left_only
44635544,PALERMO SUB,24,T,TXFR,,,,,left_only
45415210,PALERMO SUB,14,T,TXFR,,,,,left_only
42576318,PALERMO SUB,24,T,TXFR,,,,,left_only
42741529,PANOCHE SUB,14,T,TXFR,,,,,left_only
41237180,PANOCHE SUB,14,T,TXFR,,,,,left_only
45002028,PEASE SUB,24,T,TXFR,,,,,left_only
45143236,PEASE SUB,24,T,TXFR,,,,,left_only
44857983,PIT #1 PH,24,T,TXFR,,,,,left_only
44918680,PIT #1 PH SUB,13,T,TXFR,,,,,left_only
45274594,PIT #1 PH SUB,13,T,TXFR,,,,,left_only
45247388,PIT #1 PH SUB,23,T,TXFR,,,,,left_only
41159780,PITTSBURG PP,24,T,TXFR,,,,,left_only
41181044,PITTSBURG PP,24,T,TXFR,,,,,left_only
41013721,PLACER SUB,43,T,TXFR,,,,,left_only
41013731,PLACER SUB,23,T,TXFR,,,,,left_only
41013727,PLACER SUB,23,T,TXFR,,,,,left_only
41014004,RAVENSWOOD SUB,24,T,TXFR,,,,,left_only
41014001,RAVENSWOOD SUB,24,T,TXFR,,,,,left_only
41014002,RAVENSWOOD SUB,24,T,TXFR,,,,,left_only
41013821,RAVENSWOOD SUB,24,T,TXFR,,,,,left_only
41186564,RAVENSWOOD SUB,24,T,TXFR,,,,,left_only
45238240,REEDLEY SUB,14,T,TXFR,,,,,left_only
41212105,REEDLEY SUB,14,T,TXFR,,,,,left_only
45412049,RIO OSO SUB,14,T,TXFR,,,,,left_only
45400398,RIO OSO SUB,14,T,TXFR,,,,,left_only
41203091,ROUND MTN SUB,24,T,TXFR,,,,,left_only
41181467,ROUND MTN SUB,24,T,TXFR,,,,,left_only
41167163,ROUND MTN SUB,14,T,TXFR,,,,,left_only
41161700,ROUND MTN SUB,44,T,TXFR,,,,,left_only
43201887,SALADO SUB,14,T,TXFR,,,,,left_only
43696429,SALADO SUB,14,T,TXFR,,,,,left_only
42626340,SALINAS SUB,14,T,TXFR,,,,,left_only
41201005,SALINAS SUB,14,T,TXFR,,,,,left_only
44235789,SAN FRAN A (POTRERO PP) SUB,14,T,TXFR,,,,,left_only
42700559,SAN FRAN H (MARTIN) SUB,14,T,TXFR,,,,,left_only
41339677,SAN FRAN H (MARTIN) SUB,14,T,TXFR,,,,,left_only
45027839,SAN FRAN H (MARTIN) SUB,14,T,TXFR,,,,,left_only
42833070,SAN LUIS OBISPO SUB,13,T,TXFR,,,,,left_only
44444283,SAN MATEO SUB,14,T,TXFR,,,,,left_only
41322593,SAN MATEO SUB,14,T,TXFR,,,,,left_only
42747950,SAN MATEO SUB,24,T,TXFR,,,,,left_only
41012588,SAN MATEO SUB,14,T,TXFR,,,,,left_only
41012551,SAN MATEO SUB,14,T,TXFR,,,,,left_only
42690456,SAN RAMON SUB,13,T,TXFR,,,,,left_only
42690482,SAN RAMON SUB,13,T,TXFR,,,,,left_only
42690481,SAN RAMON SUB,13,T,TXFR,,,,,left_only
42690455,SAN RAMON SUB,13,T,TXFR,,,,,left_only
41359347,SCHINDLER SUB,13,T,TXFR,,,,,left_only
41359344,SCHINDLER SUB,13,T,TXFR,,,,,left_only
41359345,SCHINDLER SUB,13,T,TXFR,,,,,left_only
41359346,SCHINDLER SUB,13,T,TXFR,,,,,left_only
41166469,SEMITROPIC SUB,13,T,TXFR,,,,,left_only
41166466,SEMITROPIC SUB,13,T,TXFR,,,,,left_only
41166467,SEMITROPIC SUB,43,T,TXFR,,,,,left_only
41166464,SEMITROPIC SUB,13,T,TXFR,,,,,left_only
41014806,SOBRANTE SUB,24,T,TXFR,,,,,left_only
41014807,SOBRANTE SUB,24,T,TXFR,,,,,left_only
41014809,SOBRANTE SUB,24,T,TXFR,,,,,left_only
41014808,SOBRANTE SUB,24,T,TXFR,,,,,left_only
44368447,SOBRANTE SUB,14,T,TXFR,,,,,left_only
41014084,SOLEDAD SUB,23,T,TXFR,,,,,left_only
41014771,SOLEDAD SUB,23,T,TXFR,,,,,left_only
41014569,SOLEDAD SUB,33,T,TXFR,,,,,left_only
41014083,SOLEDAD SUB,33,T,TXFR,,,,,left_only
41014082,SOLEDAD SUB,33,T,TXFR,,,,,left_only
41014085,SOLEDAD SUB,33,T,TXFR,,,,,left_only
42604974,STAGG SUB,14,T,TXFR,,,,,left_only
42617511,STAGG SUB,14,T,TXFR,,,,,left_only
41014951,TABLE MTN SUB,23,T,TXFR,,,,,left_only
41014949,TABLE MTN SUB,23,T,TXFR,,,,,left_only
41014160,TABLE MTN SUB,43,T,TXFR,,,,,left_only
41014950,TABLE MTN SUB,23,T,TXFR,,,,,left_only
41324451,TABLE MTN SUB,24,T,TXFR,,,,,left_only
41012680,TABLE MTN SUB,24,T,TXFR,,,,,left_only
45159272,TABLE MTN SUB,14,T,TXFR,,,,,left_only
45159270,TABLE MTN SUB,14,T,TXFR,,,,,left_only
45159269,TABLE MTN SUB,14,T,TXFR,,,,,left_only
45159271,TABLE MTN SUB,14,T,TXFR,,,,,left_only
41014935,TAFT SUB,33,T,TXFR,,,,,left_only
41014166,TAFT SUB,33,T,TXFR,,,,,left_only
41014936,TAFT SUB,33,T,TXFR,,,,,left_only
41209686,TAFT SUB,14,T,TXFR,,,,,left_only
41013683,TEMPLETON SUB,14,T,TXFR,,,,,left_only
41176923,TESLA SUB,14,T,TXFR,,,,,left_only
41195079,TESLA SUB,14,T,TXFR,,,,,left_only
41176924,TESLA SUB,14,T,TXFR,,,,,left_only
41181416,TESLA SUB,24,T,TXFR,,,,,left_only
41181417,TESLA SUB,14,T,TXFR,,,,,left_only
41176925,TESLA SUB,14,T,TXFR,,,,,left_only
41181418,TESLA SUB,14,T,TXFR,,,,,left_only
41234839,TESLA SUB,24,T,TXFR,,,,,left_only
41185273,TESLA SUB,14,T,TXFR,,,,,left_only
41234838,TESLA SUB,24,T,TXFR,,,,,left_only
41234841,TESLA SUB,24,T,TXFR,,,,,left_only
41110542,TESLA SUB,24,T,TXFR,,,,,left_only
41110543,TESLA SUB,24,T,TXFR,,,,,left_only
41011994,TESLA SUB,44,T,TXFR,,,,,left_only
41013354,TESLA SUB,44,T,TXFR,,,,,left_only
41011993,TESLA SUB,44,T,TXFR,,,,,left_only
41011992,TESLA SUB,44,T,TXFR,,,,,left_only
41157366,TESLA SUB,44,T,TXFR,,,,,left_only
41178839,TIGER CREEK PH,11,T,TXFR,,,,,left_only
41178838,TIGER CREEK PH,11,T,TXFR,,,,,left_only
41178836,TIGER CREEK PH,12,T,TXFR,,,,,left_only
41178837,TIGER CREEK PH,12,T,TXFR,,,,,left_only
42550092,TRINITY SUB,13,T,TXFR,,,,,left_only
42550094,TRINITY SUB,13,T,TXFR,,,,,left_only
42550095,TRINITY SUB,13,T,TXFR,,,,,left_only
42550093,TRINITY SUB,13,T,TXFR,,,,,left_only
42609839,TULUCAY SUB,14,T,TXFR,,,,,left_only
42609837,TULUCAY SUB,14,T,TXFR,,,,,left_only
41360630,VACA DIXON SUB,14,T,TXFR,,,,,left_only
45203550,VACA DIXON SUB,14,T,TXFR,,,,,left_only
43688205,VACA DIXON SUB,24,T,TXFR,,,,,left_only
41324933,VACA DIXON SUB,14,T,TXFR,,,,,left_only
41012435,VACA DIXON SUB,14,T,TXFR,,,,,left_only
42564067,VACA DIXON SUB,14,T,TXFR,,,,,left_only
42564070,VACA DIXON SUB,14,T,TXFR,,,,,left_only
42564069,VACA DIXON SUB,14,T,TXFR,,,,,left_only
41324928,VACA DIXON SUB,14,T,TXFR,,,,,left_only
41324930,VACA DIXON SUB,14,T,TXFR,,,,,left_only
41324927,VACA DIXON SUB,14,T,TXFR,,,,,left_only
41324929,VACA DIXON SUB,14,T,TXFR,,,,,left_only
41014248,VALLEY SPRINGS SUB,23,T,TXFR,,,,,left_only
41014785,VALLEY SPRINGS SUB,23,T,TXFR,,,,,left_only
41014246,VALLEY SPRINGS SUB,23,T,TXFR,,,,,left_only
41014590,VALLEY SPRINGS SUB,23,T,TXFR,,,,,left_only
42838431,VALLEY SPRINGS SUB,14,T,TXFR,,,,,left_only
44171624,WEBER SUB,14,T,TXFR,,,,,left_only
41013635,WEBER SUB,14,T,TXFR,,,,,left_only
41015026,WHEELER RIDGE SUB,33,T,TXFR,,,,,left_only
41015027,WHEELER RIDGE SUB,33,T,TXFR,,,,,left_only
41015025,WHEELER RIDGE SUB,33,T,TXFR,,,,,left_only
41014313,WHEELER RIDGE SUB,33,T,TXFR,,,,,left_only
