Equipment,Substation Name,POF,"Reliability Risk Matrix (PoF,CoF)",line,type,Equipment Type,Date,Age,Failure Type,_merge
41135302,"MORAGA SUB, CIRCUIT BREAKERS",0.13085435576991272,34,T,BRKR,,,,,left_only
41166336,"AMES TRANS SUB, CIRCUIT BREAKERS",0.13073143987691271,34,T,BRKR,,,,,left_only
41103553,"RAVENSWOOD SUB, CIRCUIT BREAKERS",0.14773578235929807,33,T,BRKR,,,,,left_only
41167682,"MENDOCINO SUB, CIRCUIT BREAKERS",0.13043143987691272,34,T,BRKR,,,,,left_only
44237572,"TABLE MTN SUB, CIRCUIT BREAKERS",0.1455327024596983,34,T,BRKR,,,,,left_only
41136942,"TIGER CREEK PH, CIRCUIT BREAKERS",0.14253578235929806,33,T,BRKR,,,,,left_only
41166445,"SEMITROPIC SUB, CIRCUIT BREAKERS",0.13013143987691272,34,T,BRKR,,,,,left_only
41209638,"ATASCADERO SUB, CIRCUIT BREAKERS",0.13013143987691272,34,T,BRKR,,,,,left_only
41107582,"EIGHT MILE SUB, CIRCUIT BREAKERS",0.14081078235929806,33,T,BRKR,,,,,left_only
44172835,"VACA DIXON SUB, CIRCUIT BREAKERS",0.16234990029204663,34,T,BRKR,,,,,left_only
41157743,"MIDWAY SUB, CIRCUIT BREAKERS",0.14065435576991273,34,T,BRKR,,,,,left_only
41166451,"LOS ESTEROS SUB, CIRCUIT BREAKERS",0.12933143987691273,34,T,BRKR,,,,,left_only
41157401,"LAKEWOOD SUB, CIRCUIT BREAKERS",0.12933143987691273,34,T,BRKR,,,,,left_only
41174490,"CENTERVILLE PH, CIRCUIT BREAKERS",0.12933143987691273,33,T,BRKR,,,,,left_only
41116288,"MIDWAY SUB, CIRCUIT BREAKERS",0.14460408695044388,34,T,BRKR,,,,,left_only
41160281,"IGNACIO SUB, CIRCUIT BREAKERS",0.12918143987691272,34,T,BRKR,,,,,left_only
41203092,"ROUND MTN SUB, CIRCUIT BREAKERS",0.1282837773886685,34,T,BRKR,,,,,left_only
41181954,"GLENN SUB, CIRCUIT BREAKERS",0.11833143987691272,33,T,BRKR,,,,,left_only
42711869,"CONTRA COSTA SUB, CIRCUIT BREAKERS",0.11748548230528336,33,T,BRKR,,,,,left_only
41176420,"ELK SUB, CIRCUIT BREAKERS",0.1288337773886685,34,T,BRKR,,,,,left_only
41329319,"BIRDS LANDING SW STA, CIRCUIT BREAKERS",0.11422789609838681,33,T,BRKR,,,,,left_only
41166409,"LOS ESTEROS SUB, CIRCUIT BREAKERS",0.1287814398769127,34,T,BRKR,,,,,left_only
41158317,"LE GRAND SUB, CIRCUIT BREAKERS",0.12868143987691272,34,T,BRKR,,,,,left_only
41233905,"BAHIA SUB, CIRCUIT BREAKERS",0.1124778960983868,33,T,BRKR,,,,,left_only
42579129,"METCALF SUB, CIRCUIT BREAKERS",0.10989786359348708,34,T,BRKR,,,,,left_only
42632090,"SALINAS SUB, CIRCUIT BREAKERS",0.1285716184855597,34,T,BRKR,,,,,left_only
40991788,"LOS BANOS SUB, CIRCUIT BREAKERS",0.2014383155360442,44,T,BRKR,,,,,left_only
44237575,"TABLE MTN SUB, CIRCUIT BREAKERS",0.1449327024596983,34,T,BRKR,,,,,left_only
42562103,"WEBER SUB, CIRCUIT BREAKERS",0.10469786359348707,33,T,BRKR,,,,,left_only
41176819,"LAMMERS SUB, CIRCUIT BREAKERS",0.12818143987691272,34,T,BRKR,,,,,left_only
44172836,"VACA DIXON SUB, CIRCUIT BREAKERS",0.16284990029204663,34,T,BRKR,,,,,left_only
42632079,"SALINAS SUB, CIRCUIT BREAKERS",0.12808143987691273,34,T,BRKR,,,,,left_only
41161182,"GOLD HILL SUB, CIRCUIT BREAKERS",0.12793143987691272,34,T,BRKR,,,,,left_only
41163715,"METCALF SUB, CIRCUIT BREAKERS",0.13200408695044388,34,T,BRKR,,,,,left_only
44396350,"METCALF SUB, CIRCUIT BREAKERS",0.1318040869504439,34,T,BRKR,,,,,left_only
44396351,"METCALF SUB, CIRCUIT BREAKERS",0.1318040869504439,34,T,BRKR,,,,,left_only
41158156,"KINGSBURG SUB, CIRCUIT BREAKERS",0.1275314398769127,34,T,BRKR,,,,,left_only
41212651,"DAVIS SUB, CIRCUIT BREAKERS",0.1274837773886685,34,T,BRKR,,,,,left_only
41166337,"AMES TRANS SUB, CIRCUIT BREAKERS",0.1274814398769127,34,T,BRKR,,,,,left_only
42614895,"STAGG SUB, CIRCUIT BREAKERS",0.09922161848555969,23,T,BRKR,,,,,left_only
42685084,"FIGARDEN SUB, CIRCUIT BREAKERS",0.08405385734873286,23,T,BRKR,,,,,left_only
42697156,"GOLD HILL SUB, CIRCUIT BREAKERS",0.07548039288413755,23,T,BRKR,,,,,left_only
41166384,"LOS ESTEROS SUB, CIRCUIT BREAKERS",0.1267314398769127,34,T,BRKR,,,,,left_only
42738206,"PANOCHE SUB, CIRCUIT BREAKERS",0.07050201676843425,24,T,BRKR,,,,,left_only
41192878,"SMYRNA SUB, CIRCUIT BREAKERS",0.1263337773886685,34,T,BRKR,,,,,left_only
42731828,"TASSAJARA SUB, CIRCUIT BREAKERS",0.06890201676843424,23,T,BRKR,,,,,left_only
41221671,"GOLD HILL SUB, CIRCUIT BREAKERS",0.12620529927904253,34,T,BRKR,,,,,left_only
41189489,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1260837773886685,34,T,BRKR,BRKR,2025-02-20,0,JIT,both
42763627,"BAKERSFIELD SUB, CIRCUIT BREAKERS",0.06856963163649736,23,T,BRKR,,,,,left_only
41153602,"KINGSBURG SUB, CIRCUIT BREAKERS",0.12608143987691273,34,T,BRKR,,,,,left_only
41153221,"CANTUA SUB, CIRCUIT BREAKERS",0.12603143987691273,34,T,BRKR,,,,,left_only
41185283,"COLGATE SW STA, CIRCUIT BREAKERS",0.1267460580904229,33,T,BRKR,,,,,left_only
41185281,"COLGATE SW STA, CIRCUIT BREAKERS",0.1267460580904229,33,T,BRKR,,,,,left_only
41185280,"COLGATE SW STA, CIRCUIT BREAKERS",0.1267460580904229,33,T,BRKR,,,,,left_only
41185282,"COLGATE SW STA, CIRCUIT BREAKERS",0.1267460580904229,33,T,BRKR,,,,,left_only
41185279,"COLGATE SW STA, CIRCUIT BREAKERS",0.1267460580904229,33,T,BRKR,,,,,left_only
42560965,"SAN FRAN A (POTRERO PP) SUB, CIR BRKRS",0.12600529927904253,34,T,BRKR,,,,,left_only
41189491,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1257837773886685,34,T,BRKR,BRKR,2025-02-20,0,JIT,both
42741005,"IGNACIO SUB, CIRCUIT BREAKERS",0.06386963163649736,24,T,BRKR,,,,,left_only
44439784,"WILSON SUB, CIRCUIT BREAKERS",0.05483016557705037,23,T,BRKR,,,,,left_only
45134008,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",0.0358,23,T,BRKR,,,,,left_only
40990991,"MIDWAY SUB, CIRCUIT BREAKERS",0.2152979943135978,44,T,BRKR,,,,,left_only
40990924,"LOS BANOS SUB, CIRCUIT BREAKERS",0.31777402723370496,44,T,BRKR,,,,,left_only
42561315,"VACA DIXON SUB, CIRCUIT BREAKERS",0.12036336630578266,34,T,BRKR,,,,,left_only
44678506,"HERNDON SUB, CIRCUIT BREAKERS",0.03428269673053147,23,T,BRKR,,,,,left_only
41193403,"TEJON SUB, CIRCUIT BREAKERS",0.1254837773886685,34,T,BRKR,,,,,left_only
40990997,"MIDWAY SUB, CIRCUIT BREAKERS",0.2152979943135978,44,T,BRKR,,,,,left_only
44640326,"BORDEN SUB, CIRCUIT BREAKERS",0.03358269673053147,23,T,BRKR,,,,,left_only
44857286,"PIT #1 PH, CIRCUIT BREAKERS",0.02867441394393041,13,T,BRKR,,,,,left_only
44922032,"SARATOGA SUB, CIRCUIT BREAKERS",0.025937220286516308,13,T,BRKR,,,,,left_only
45195650,"LAKEVILLE SUB, CIRCUIT BREAKERS",0.022275934463029237,14,T,BRKR,,,,,left_only
42632088,"SALINAS SUB, CIRCUIT BREAKERS",0.1248778960983868,34,T,BRKR,,,,,left_only
45554884,"LAS POSITAS SUB, CIRCUIT BREAKERS",0.016044503843342984,13,T,BRKR,,,,,left_only
40990923,"LOS BANOS SUB, CIRCUIT BREAKERS",0.31777402723370496,44,T,BRKR,,,,,left_only
41341937,"CORTINA SUB, CIRCUIT BREAKERS",0.1247778960983868,34,T,BRKR,,,,,left_only
41194264,"MONTA VISTA SUB, CIRCUIT BREAKERS",0.12083143987691272,34,T,BRKR,,,,,left_only
41195482,"HAMILTON BRANCH SUB, CIRCUIT BREAKERS",0.1246337773886685,33,T,BRKR,,,,,left_only
41335595,"EDES SUB, CIRCUIT BREAKERS",0.12463004340337654,34,T,BRKR,,,,,left_only
41218149,"NEWARK SUB, CIRCUIT BREAKERS",0.12457108065981064,34,T,BRKR,,,,,left_only
41186556,"RAVENSWOOD SUB, CIRCUIT BREAKERS",0.12433377738866849,34,T,BRKR,,,,,left_only
41351361,"HOPLAND SUB, CIRCUIT BREAKERS",0.12433004340337653,33,T,BRKR,,,,,left_only
44172837,"VACA DIXON SUB, CIRCUIT BREAKERS",0.12026336630578266,34,T,BRKR,,,,,left_only
41195095,"NAPA SUB, CIRCUIT BREAKERS",0.1241837773886685,33,T,BRKR,,,,,left_only
41189493,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1240337773886685,34,T,BRKR,BRKR,2025-02-20,0,JIT,both
41180079,"SAN JOSE A SUB, CIRCUIT BREAKERS",0.1239337773886685,34,T,BRKR,,,,,left_only
45691793,"RIO OSO SUB, CIRCUIT BREAKERS",0.0141,14,T,BRKR,,,,,left_only
41352908,"DAVIS SUB, CIRCUIT BREAKERS",0.12383377738866849,34,T,BRKR,,,,,left_only
45507537,"BITTERWATER SW STA, CIRCUIT BREAKERS",0.0213,13,T,BRKR,,,,,left_only
41345807,"FORT BRAGG A SUB, CIRCUIT BREAKERS",0.1238278960983868,34,T,BRKR,,,,,left_only
41193439,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1237837773886685,34,T,BRKR,BRKR,2025-02-20,0,JIT,both
40991003,"MIDWAY SUB, CIRCUIT BREAKERS",0.2152979943135978,44,T,BRKR,,,,,left_only
41183538,"LOS BANOS SUB, CIRCUIT BREAKERS",0.1237337773886685,34,T,BRKR,,,,,left_only
40990406,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",0.21808670263281837,44,T,BRKR,,,,,left_only
41176912,"TESLA SUB, CIRCUIT BREAKERS",0.1425884135243763,34,T,BRKR,,,,,left_only
41186559,"RAVENSWOOD SUB, CIRCUIT BREAKERS",0.1234837773886685,34,T,BRKR,,,,,left_only
40990922,"LOS BANOS SUB, CIRCUIT BREAKERS",0.31777402723370496,44,T,BRKR,,,,,left_only
41193437,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1233837773886685,34,T,BRKR,BRKR,2025-02-20,0,JIT,both
44172838,"VACA DIXON SUB, CIRCUIT BREAKERS",0.12066336630578267,34,T,BRKR,,,,,left_only
41209259,"BRIGHTON SUB, CIRCUIT BREAKERS",0.1232837773886685,34,T,BRKR,,,,,left_only
42628012,"GATES SUB, CIRCUIT BREAKERS",0.13968804864213252,34,T,BRKR,,,,,left_only
41194603,"GRANT SUB, CIRCUIT BREAKERS",0.1232337773886685,34,T,BRKR,,,,,left_only
41158715,"MIDWAY SUB, CIRCUIT BREAKERS",0.1681040869504439,34,T,BRKR,,,,,left_only
41190711,"LOS BANOS SUB, CIRCUIT BREAKERS",0.15916602319542478,34,T,BRKR,,,,,left_only
41183039,"WILSON SUB, CIRCUIT BREAKERS",0.1227837773886685,34,T,BRKR,,,,,left_only
44174947,"GATES SUB, CIRCUIT BREAKERS",0.13968804864213252,34,T,BRKR,,,,,left_only
41158716,"MIDWAY SUB, CIRCUIT BREAKERS",0.1670040869504439,34,T,BRKR,,,,,left_only
41190712,"LOS BANOS SUB, CIRCUIT BREAKERS",0.15916602319542478,34,T,BRKR,,,,,left_only
41189062,"TIGER CREEK PH, CIRCUIT BREAKERS",0.1227337773886685,34,T,BRKR,,,,,left_only
41215850,"DEL MONTE SUB, CIRCUIT BREAKERS",0.1226837773886685,34,T,BRKR,,,,,left_only
41193833,"SERRAMONTE SUB, CIRCUIT BREAKERS",0.1226337773886685,34,T,BRKR,,,,,left_only
41361381,"MESA SUB, CIRCUIT BREAKERS",0.10665612077325297,33,T,BRKR,,,,,left_only
41186531,"TEMBLOR SUB, CIRCUIT BREAKERS",0.1225337773886685,34,T,BRKR,,,,,left_only
41238633,"TAFT SUB, CIRCUIT BREAKERS",0.1224778960983868,34,T,BRKR,,,,,left_only
44174948,"GATES SUB, CIRCUIT BREAKERS",0.13968804864213252,34,T,BRKR,,,,,left_only
41210410,"METCALF SUB, CIRCUIT BREAKERS",0.1222837773886685,34,T,BRKR,,,,,left_only
41204207,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1221837773886685,34,T,BRKR,,,,,left_only
41158717,"MIDWAY SUB, CIRCUIT BREAKERS",0.1672040869504439,34,T,BRKR,,,,,left_only
41190713,"LOS BANOS SUB, CIRCUIT BREAKERS",0.15916602319542478,34,T,BRKR,,,,,left_only
41212150,"WILSON SUB, CIRCUIT BREAKERS",0.10320529927904254,33,T,BRKR,,,,,left_only
42704637,"ATLANTIC SUB, CIRCUIT BREAKERS",0.07633039288413755,23,T,BRKR,,,,,left_only
41180218,"MIDWAY SUB, CIRCUIT BREAKERS",0.14354990029204662,34,T,BRKR,,,,,left_only
41220716,"TESLA SUB, CIRCUIT BREAKERS",0.1218837773886685,34,T,BRKR,,,,,left_only
41180219,"MIDWAY SUB, CIRCUIT BREAKERS",0.14364990029204663,34,T,BRKR,,,,,left_only
41351513,"PHILO JCT SW STA, CIRCUIT BREAKERS",0.1217278960983868,33,T,BRKR,,,,,left_only
41218150,"NEWARK SUB, CIRCUIT BREAKERS",0.12167108065981064,34,T,BRKR,,,,,left_only
41186557,"RAVENSWOOD SUB, CIRCUIT BREAKERS",0.1216337773886685,34,T,BRKR,,,,,left_only
42756275,"SOLAR SW STA, CIRCUIT BREAKERS",0.06886963163649737,23,T,BRKR,,,,,left_only
44077101,"MUSTANG SW STA, CIRCUIT BREAKERS",0.06562384216923808,23,T,BRKR,,,,,left_only
42746872,"EASTSHORE SUB, CIRCUIT BREAKERS",0.06456963163649736,23,T,BRKR,,,,,left_only
43223152,"NEW KEARNEY SUB, CIRCUIT BREAKERS",0.06370236711893698,23,T,BRKR,,,,,left_only
42773565,"CALIENTE SW STA, CIRCUIT BREAKERS",0.06141608678742967,23,T,BRKR,,,,,left_only
44148882,"TRANQUILLITY SW STA, CIRCUIT BREAKERS",0.059023842169238075,23,T,BRKR,,,,,left_only
41180220,"MIDWAY SUB, CIRCUIT BREAKERS",0.14244990029204663,34,T,BRKR,,,,,left_only
41149877,"PITTSBURG PP, CIRCUIT BREAKERS",0.1209884135243763,34,T,BRKR,,,,,left_only
42568459,"EDES SUB, CIRCUIT BREAKERS",0.12098004340337654,34,T,BRKR,,,,,left_only
41238630,"TAFT SUB, CIRCUIT BREAKERS",0.1209778960983868,34,T,BRKR,,,,,left_only
43177050,"MOSS LANDING PP, CIRCUIT BREAKERS",0.05464199873002157,24,T,BRKR,,,,,left_only
41208669,"SAN FRAN A (POTRERO PP) SUB, CIR BRKRS",0.12080529927904254,34,T,BRKR,,,,,left_only
41206061,"MIDWAY SUB, CIRCUIT BREAKERS",0.14700529927904255,34,T,BRKR,,,,,left_only
41206274,"MIDWAY SUB, CIRCUIT BREAKERS",0.14800529927904255,34,T,BRKR,,,,,left_only
44315282,"LAS AGUILAS SW STA, CIRCUIT BREAKERS",0.03635612831441825,23,T,BRKR,,,,,left_only
41186558,"RAVENSWOOD SUB, CIRCUIT BREAKERS",0.1205337773886685,34,T,BRKR,,,,,left_only
41189494,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1203837773886685,34,T,BRKR,,,,,left_only
41206278,"MIDWAY SUB, CIRCUIT BREAKERS",0.14720529927904252,34,T,BRKR,,,,,left_only
41162220,"METCALF SUB, CIRCUIT BREAKERS",0.1324040869504439,34,T,BRKR,,,,,left_only
44396352,"METCALF SUB, CIRCUIT BREAKERS",0.1324040869504439,34,T,BRKR,,,,,left_only
44396353,"METCALF SUB, CIRCUIT BREAKERS",0.1322040869504439,34,T,BRKR,,,,,left_only
41208639,"MIDWAY SUB, CIRCUIT BREAKERS",0.13040529927904254,34,T,BRKR,,,,,left_only
41195176,"MENLO SUB, CIRCUIT BREAKERS",0.1201337773886685,33,T,BRKR,,,,,left_only
44693308,"KERN PP, CIRCUIT BREAKERS",0.032082696730531476,13,T,BRKR,,,,,left_only
41211262,"BELLOTA SUB, CIRCUIT BREAKERS",0.1200278960983868,34,T,BRKR,,,,,left_only
45086203,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",0.019275934463029238,13,T,BRKR,,,,,left_only
45554518,"ARCO SUB, CIRCUIT BREAKERS",0.017,13,T,BRKR,,,,,left_only
44242365,"SAN FRAN Z (EMBARCADERO) SUB, BRKR",0.03358768956486267,23,T,BRKR,,,,,left_only
42553619,"DRUM 1 & 2 PH, CIRCUIT BREAKERS",0.11985612077325297,34,T,BRKR,,,,,left_only
41216875,"NOTRE DAME SUB, CIRCUIT BREAKERS",0.1198278960983868,34,T,BRKR,,,,,left_only
41238374,"DUMBARTON SUB, CIRCUIT BREAKERS",0.11962789609838681,34,T,BRKR,,,,,left_only
45691795,"RIO OSO SUB, CIRCUIT BREAKERS",0.011578022050308364,14,T,BRKR,,,,,left_only
45507539,"BITTERWATER SW STA, CIRCUIT BREAKERS",0.0229,13,T,BRKR,,,,,left_only
41238632,"TAFT SUB, CIRCUIT BREAKERS",0.1195778960983868,34,T,BRKR,,,,,left_only
41199456,"OAKLAND K (CLAREMONT) SUB, CIRCUIT BRKR",0.1194337773886685,34,T,BRKR,,,,,left_only
40990407,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",0.21808670263281837,44,T,BRKR,,,,,left_only
41341933,"CORTINA SUB, CIRCUIT BREAKERS",0.1193278960983868,34,T,BRKR,,,,,left_only
41333394,"TAFT SUB, CIRCUIT BREAKERS",0.1193278960983868,34,T,BRKR,,,,,left_only
41181414,"TESLA SUB, CIRCUIT BREAKERS",0.1192337773886685,34,T,BRKR,,,,,left_only
41212152,"WILSON SUB, CIRCUIT BREAKERS",0.13482047169283565,33,T,BRKR,,,,,left_only
41210411,"METCALF SUB, CIRCUIT BREAKERS",0.1191778960983868,34,T,BRKR,,,,,left_only
41361382,"MESA SUB, CIRCUIT BREAKERS",0.11050612077325297,33,T,BRKR,,,,,left_only
41322599,"JARVIS SUB, CIRCUIT BREAKERS",0.11898004340337653,34,T,BRKR,,,,,left_only
41202572,"SALINAS SUB, CIRCUIT BREAKERS",0.1189778960983868,34,T,BRKR,,,,,left_only
41328005,"COLGATE SW STA, CIRCUIT BREAKERS",0.119644689868023,34,T,BRKR,,,,,left_only
40995039,"COLGATE SW STA, CIRCUIT BREAKERS",0.119644689868023,34,T,BRKR,,,,,left_only
42704639,"ATLANTIC SUB, CIRCUIT BREAKERS",0.07303039288413755,23,T,BRKR,,,,,left_only
41159710,"PITTSBURG PP, CIRCUIT BREAKERS",0.1187884135243763,34,T,BRKR,,,,,left_only
43223143,"NEW KEARNEY SUB, CIRCUIT BREAKERS",0.06640236711893698,23,T,BRKR,,,,,left_only
41188552,"MILLBRAE SUB, CIRCUIT BREAKERS",0.1187337773886685,34,T,BRKR,,,,,left_only
42746874,"EASTSHORE SUB, CIRCUIT BREAKERS",0.06201963163649736,23,T,BRKR,,,,,left_only
41180093,"SAN JOSE A SUB, CIRCUIT BREAKERS",0.1184337773886685,34,T,BRKR,,,,,left_only
42756277,"SOLAR SW STA, CIRCUIT BREAKERS",0.06131963163649736,23,T,BRKR,,,,,left_only
41166320,"AMES TRANS SUB, CIRCUIT BREAKERS",0.11828143987691273,34,T,BRKR,,,,,left_only
41166452,"LOS ESTEROS SUB, CIRCUIT BREAKERS",0.11823143987691272,34,T,BRKR,,,,,left_only
41333410,"SHAFTER SUB, CIRCUIT BREAKERS",0.1181778960983868,34,T,BRKR,,,,,left_only
41170291,"CARNERAS SUB, CIRCUIT BREAKERS",0.11815643987691272,34,T,BRKR,,,,,left_only
41188553,"MILLBRAE SUB, CIRCUIT BREAKERS",0.1181337773886685,34,T,BRKR,,,,,left_only
44077102,"MUSTANG SW STA, CIRCUIT BREAKERS",0.06042384216923807,23,T,BRKR,,,,,left_only
41166403,"LOS ESTEROS SUB, CIRCUIT BREAKERS",0.11803143987691272,34,T,BRKR,,,,,left_only
43177058,"MOSS LANDING PP, CIRCUIT BREAKERS",0.05614199873002157,24,T,BRKR,,,,,left_only
44148883,"TRANQUILLITY SW STA, CIRCUIT BREAKERS",0.052523842169238076,23,T,BRKR,,,,,left_only
44315283,"LAS AGUILAS SW STA, CIRCUIT BREAKERS",0.03500612831441825,23,T,BRKR,,,,,left_only
41215852,"DEL MONTE SUB, CIRCUIT BREAKERS",0.1177778960983868,34,T,BRKR,,,,,left_only
44693309,"KERN PP, CIRCUIT BREAKERS",0.030332696730531475,13,T,BRKR,,,,,left_only
45756697,"MIDWAY SUB, CIRCUIT BREAKERS",0.0208,14,T,BRKR,,,,,left_only
41209232,"LOCKEFORD SUB, CIRCUIT BREAKERS",0.11762789609838681,34,T,BRKR,,,,,left_only
41204610,"CALIFORNIA AVE SUB, CIRCUIT BREAKERS",0.1175778960983868,34,T,BRKR,,,,,left_only
41204171,"SAN JOAQUIN #3 PH, CIRCUIT BREAKERS",0.1174778960983868,33,T,BRKR,,,,,left_only
41213442,"SOBRANTE SUB, CIRCUIT BREAKERS",0.1174278960983868,34,T,BRKR,,,,,left_only
41209688,"TAFT SUB, CIRCUIT BREAKERS",0.1174278960983868,34,T,BRKR,,,,,left_only
40992174,"TAFT SUB, CIRCUIT BREAKERS",0.11740612077325296,33,T,BRKR,,,,,left_only
41216877,"NOTRE DAME SUB, CIRCUIT BREAKERS",0.1172278960983868,34,T,BRKR,,,,,left_only
41238634,"TAFT SUB, CIRCUIT BREAKERS",0.1169278960983868,34,T,BRKR,,,,,left_only
41238631,"TAFT SUB, CIRCUIT BREAKERS",0.1169278960983868,34,T,BRKR,,,,,left_only
45412575,"WHEELER RIDGE SUB, CIRCUIT BREAKERS",0.016844503843342983,13,T,BRKR,,,,,left_only
42637855,"REEDLEY SUB, CIRCUIT BREAKERS",0.1168278960983868,34,T,BRKR,,,,,left_only
45554520,"ARCO SUB, CIRCUIT BREAKERS",0.016744503843342987,13,T,BRKR,,,,,left_only
41219023,"COTTONWOOD SUB, CIRCUIT BREAKERS",0.1165278960983868,34,T,BRKR,,,,,left_only
40990921,"LOS BANOS SUB, CIRCUIT BREAKERS",0.20423831553604418,44,T,BRKR,,,,,left_only
41208640,"MIDWAY SUB, CIRCUIT BREAKERS",0.12810529927904254,34,T,BRKR,,,,,left_only
40990920,"LOS BANOS SUB, CIRCUIT BREAKERS",0.2041383155360442,44,T,BRKR,,,,,left_only
41217351,"MENDOCINO SUB, CIRCUIT BREAKERS",0.1164278960983868,34,T,BRKR,,,,,left_only
42755822,"ATASCADERO SUB, CIRCUIT BREAKERS",0.1164278960983868,33,T,BRKR,,,,,left_only
41203089,"PIT #1 PH, CIRCUIT BREAKERS",0.11637789609838681,34,T,BRKR,,,,,left_only
41269105,"PIT #1 PH, CIRCUIT BREAKERS",0.1163278960983868,34,T,BRKR,,,,,left_only
41210403,"MENDOCINO SUB, CIRCUIT BREAKERS",0.1163278960983868,34,T,BRKR,,,,,left_only
44242366,"SAN FRAN Z (EMBARCADERO) SUB, BRKR",0.03468768956486267,23,T,BRKR,,,,,left_only
41202296,"MALAGA SUB, CIRCUIT BREAKERS",0.1161278960983868,34,T,BRKR,,,,,left_only
42704554,"SAN FRAN H (MARTIN) SUB, CIRCUIT BRKR",0.2633,43,T,BRKR,,,,,left_only
40995552,"BELLOTA SUB, CIRCUIT BREAKERS",0.45504670488334,43,T,BRKR,,,,,left_only
42715404,"NEWARK SUB, CIRCUIT BREAKERS",0.0770041103551588,24,T,BRKR,,,,,left_only
41216879,"NOTRE DAME SUB, CIRCUIT BREAKERS",0.1160278960983868,34,T,BRKR,,,,,left_only
45358509,"GATES SUB, CIRCUIT BREAKERS",0.017344211833066316,14,T,BRKR,,,,,left_only
45711399,"RIO OSO SUB, CIRCUIT BREAKERS",0.0197,14,T,BRKR,,,,,left_only
41335740,"DEL MONTE SUB, CIRCUIT BREAKERS",0.11573004340337653,34,T,BRKR,,,,,left_only
42550120,"TRINITY SUB, CIRCUIT BREAKERS",0.11565612077325296,34,T,BRKR,,,,,left_only
41208641,"MIDWAY SUB, CIRCUIT BREAKERS",0.12840529927904254,34,T,BRKR,,,,,left_only
40990917,"LOS BANOS SUB, CIRCUIT BREAKERS",0.2041383155360442,44,T,BRKR,,,,,left_only
41176931,"TESLA SUB, CIRCUIT BREAKERS",0.1540884135243763,33,T,BRKR,,,,,left_only
41333279,"PINEDALE SUB, CIRCUIT BREAKERS",0.11538004340337654,34,T,BRKR,,,,,left_only
41218554,"BUTTE SUB, CIRCUIT BREAKERS",0.1152778960983868,34,T,BRKR,,,,,left_only
43223150,"NEW KEARNEY SUB, CIRCUIT BREAKERS",0.06500236711893698,23,T,BRKR,,,,,left_only
42746876,"EASTSHORE SUB, CIRCUIT BREAKERS",0.06126963163649736,23,T,BRKR,,,,,left_only
41212102,"REEDLEY SUB, CIRCUIT BREAKERS",0.1150278960983868,34,T,BRKR,,,,,left_only
42553089,"BRIDGEVILLE SUB, CIRCUIT BREAKERS",0.11500612077325297,33,T,BRKR,,,,,left_only
43173623,"MOSS LANDING PP, CIRCUIT BREAKERS",0.05739572367595874,24,T,BRKR,,,,,left_only
44693310,"KERN PP, CIRCUIT BREAKERS",0.029682696730531474,13,T,BRKR,,,,,left_only
40992937,"METCALF SUB, CIRCUIT BREAKERS",0.311574027233705,44,T,BRKR,,,,,left_only
44242367,"SAN FRAN Z (EMBARCADERO) SUB, BRKR",0.03393768956486267,23,T,BRKR,,,,,left_only
41209997,"BORDEN SUB, CIRCUIT BREAKERS",0.1147278960983868,34,T,BRKR,,,,,left_only
41341925,"CORTINA SUB, CIRCUIT BREAKERS",0.1147278960983868,34,T,BRKR,,,,,left_only
41210407,"METCALF SUB, CIRCUIT BREAKERS",0.1146778960983868,34,T,BRKR,,,,,left_only
41178455,"CASTRO VALLEY SUB, CIRCUIT BREAKERS",0.1254337773886685,33,T,BRKR,,,,,left_only
41322628,"WILLITS A SUB, CIRCUIT BREAKERS",0.11443004340337654,34,T,BRKR,,,,,left_only
41210408,"METCALF SUB, CIRCUIT BREAKERS",0.1143778960983868,34,T,BRKR,,,,,left_only
41236706,"KERMAN SUB, CIRCUIT BREAKERS",0.1143778960983868,33,T,BRKR,,,,,left_only
41210068,"MENDOCINO SUB, CIRCUIT BREAKERS",0.1143278960983868,34,T,BRKR,,,,,left_only
41335983,"IGNACIO SUB, CIRCUIT BREAKERS",0.11428004340337654,34,T,BRKR,,,,,left_only
41355090,"EAST NICOLAUS SUB, CIRCUIT BREAKERS",0.1142778960983868,34,T,BRKR,,,,,left_only
44396354,"METCALF SUB, CIRCUIT BREAKERS",0.308474027233705,44,T,BRKR,,,,,left_only
44396356,"METCALF SUB, CIRCUIT BREAKERS",0.312974027233705,44,T,BRKR,,,,,left_only
43692572,"KERCKHOFF #2 PH, CIRCUIT BREAKERS",0.11422789609838681,34,T,BRKR,,,,,left_only
41325110,"TABLE MTN SUB, CIRCUIT BREAKERS",0.1339793557699127,34,T,BRKR,,,,,left_only
